STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00013969,Netaji Subhash Chandra Bose International Airport,15-06-1950,,,,0,0,,95,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-06-1950,,,,0,0,,97,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-06-1950,,,,0,0,,96,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-06-1950,,,,0,0,,97,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-06-1950,,,,0,0,,79,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-06-1950,,,,0.47,0,,88,64,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-06-1950,,,,0,0,,90,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-06-1950,,,,0,0,,95,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-06-1950,,,,0,0,,93,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-06-1950,,,,0,0,,98,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-06-1950,,,,0,0,,100,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-06-1950,,,,0.27,0,,102,69,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-06-1950,,,,0,0,,91,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-06-1950,,,,0.73,0,,87,64,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-06-1950,,,,0,0,,82,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-06-1950,,,,0,0,,91,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-07-1950,,,,0,0,,93,67,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-07-1950,,,,0,0,,93,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-07-1950,,,,0,0,,89,71,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-07-1950,,,,0,0,,87,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-07-1950,,,,0,0,,89,69,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-07-1950,,,,0.32,0,,86,65,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-07-1950,,,,0.1,0,,87,67,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-07-1950,,,,0,0,,89,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-07-1950,,,,0.29,0,,83,70,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-07-1950,,,,0.99,0,,77,66,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-07-1950,,,,0,0,,86,70,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-07-1950,,,,0.11,0,,90,69,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-07-1950,,,,0,0,,77,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-07-1950,,,,0,0,,87,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-07-1950,,,,0,0,,92,71,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-07-1950,,,,0.25,0,,91,67,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-07-1950,,,,1.37,0,,80,64,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-07-1950,,,,3.11,0,,82,66,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-07-1950,,,,0,0,,86,70,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-07-1950,,,,0,0,,85,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-07-1950,,,,0.19,0,,73,67,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-07-1950,,,,0,0,,77,61,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-07-1950,,,,0,0,,87,59,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-07-1950,,,,0.7,0,,88,66,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-07-1950,,,,0.43,0,,83,68,,,,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-07-1950,,,,0,0,,80,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-07-1950,,,,0,0,,88,65,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-07-1950,,,,0.64,0,,80,68,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-07-1950,,,,0.2,0,,86,71,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-07-1950,,,,0,0,,89,71,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-07-1950,,,,0.45,0,,91,69,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-08-1950,,,,1.41,0,,76,67,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-08-1950,,,,0,0,,84,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-08-1950,,,,0,0,,86,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-08-1950,,,,0.11,0,,83,68,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-08-1950,,,,0,0,,84,69,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-08-1950,,,,0,0,,78,70,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-08-1950,,,,0.17,0,,90,71,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-08-1950,,,,0,0,,90,69,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-08-1950,,,,0,0,,89,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-08-1950,,,,0,0,,90,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-08-1950,,,,0,0,,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-08-1950,,,,0,0,,97,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-08-1950,,,,0,0,,98,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-08-1950,,,,0,0,,94,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-08-1950,,,,0,0,,95,72,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-08-1950,,,,0.1,0,,86,68,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-08-1950,,,,0.76,0,,83,67,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-08-1950,,,,0,0,,84,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-08-1950,,,,0,0,,86,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-08-1950,,,,0.19,0,,67,52,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-08-1950,,,,0,0,,81,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-08-1950,,,,0,0,,87,60,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-08-1950,,,,0,0,,87,65,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-08-1950,,,,0,0,,94,66,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-08-1950,,,,0,0,,90,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-08-1950,,,,0.43,0,,97,66,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-08-1950,,,,0,0,,82,66,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-08-1950,,,,0,0,,85,67,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-08-1950,,,,0.95,0,,81,65,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-08-1950,,,,0,0,,77,60,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-08-1950,,,,0,0,,79,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-09-1950,,,,0,0,,87,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-09-1950,,,,0,0,,86,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-09-1950,,,,0,0,,80,67,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-09-1950,,,,0,0,,86,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-09-1950,,,,0,0,,78,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-09-1950,,,,0,0,,77,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-09-1950,,,,0,0,,80,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-09-1950,,,,0,0,,81,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-09-1950,,,,0,0,,83,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-09-1950,,,,0,0,,87,63,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-09-1950,,,,0,0,,73,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-09-1950,,,,0,0,,69,56,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-09-1950,,,,0,0,,73,61,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-09-1950,,,,0.07,0,,80,56,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-09-1950,,,,0.4,0,,73,65,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-09-1950,,,,0,0,,75,63,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-09-1950,,,,0,0,,84,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-09-1950,,,,0,0,,88,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-09-1950,,,,0,0,,90,67,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-09-1950,,,,0,0,,92,70,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-09-1950,,,,0,0,,82,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-09-1950,,,,0,0,,76,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-09-1950,,,,0,0,,84,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-09-1950,,,,0,0,,78,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-09-1950,,,,0,0,,75,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-09-1950,,,,0,0,,72,58,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-09-1950,,,,0,0,,79,60,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-09-1950,,,,0,0,,84,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-09-1950,,,,0,0,,87,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-09-1950,,,,0,0,,85,68,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-10-1950,,,,0,0,,83,67,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-10-1950,,,,0.88,0,,76,55,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-10-1950,,,,0,0,,66,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-10-1950,,,,0,0,,63,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-10-1950,,,,0,0,,72,53,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-10-1950,,,,0,0,,83,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-10-1950,,,,0.1,0,,76,54,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-10-1950,,,,0,0,,70,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-10-1950,,,,0,0,,76,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-10-1950,,,,0,0,,81,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-10-1950,,,,0,0,,88,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-10-1950,,,,0,0,,83,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-10-1950,,,,0,0,,90,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-10-1950,,,,0,0,,90,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-10-1950,,,,0,0,,90,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-10-1950,,,,0,0,,88,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-10-1950,,,,0,0,,88,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-10-1950,,,,0,0,,86,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-10-1950,,,,0,0,,83,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-10-1950,,,,0,0,,77,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-10-1950,,,,0,0,,78,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-10-1950,,,,0,0,,74,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-10-1950,,,,0,0,,64,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-10-1950,,,,0,0,,80,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-10-1950,,,,0,0,,78,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-10-1950,,,,0,0,,93,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-10-1950,,,,0,0,,85,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-10-1950,,,,0,0,,86,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-10-1950,,,,0,0,,91,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-10-1950,,,,0,0,,89,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-10-1950,,,,0,0,,88,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-11-1950,,,,0,0,,70,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-11-1950,,,,0.17,0,,60,39,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-11-1950,,,,0.34,0,,48,30,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-11-1950,,,,0,0,,52,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-11-1950,,,,0,0,,73,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-11-1950,,,,0,0,,66,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-11-1950,,,,0,0,,70,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-11-1950,,,,0,0,,66,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-11-1950,,,,0,0,,39,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-11-1950,,,,0,0,,35,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-11-1950,,,,0,0,,51,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-11-1950,,,,0,0,,58,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-11-1950,,,,0,0,,61,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-11-1950,,,,0,0,,67,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-11-1950,,,,0,0,,78,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-11-1950,,,,0,0,,57,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-11-1950,,,,0,0,,59,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-11-1950,,,,0,0,,68,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-11-1950,,,,0,0,,75,32,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-11-1950,,,,0,0,,45,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-11-1950,,,,0,0,,61,33,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-11-1950,,,,0,0,,66,38,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-11-1950,,,,0,0,,43,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-11-1950,,,,0,0,,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-11-1950,,,,0,0,,56,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-11-1950,,,,0,0,,49,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-11-1950,,,,0,0,,62,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-11-1950,,,,0,0,,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-11-1950,,,,0,0,,57,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-11-1950,,,,0,0,,59,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-12-1950,,,,0,0,,73,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-12-1950,,,,0,0,,47,26,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-12-1950,,,,0,0,,45,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-12-1950,,,,0,0,,50,30,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-12-1950,,,,0,0,,41,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-12-1950,,,,0,0,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-12-1950,,,,0,0,,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-12-1950,,,,0,0,,44,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-12-1950,,,,0,0,,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-12-1950,,,,0,0,,51,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-12-1950,,,,0,0,,62,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-12-1950,,,,0,0,,48,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-12-1950,,,,0,0,,47,23,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-12-1950,,,,0,0,,58,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-12-1950,,,,0,0,,43,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
